['云南锡业集团有限责任公司', '( 以下 简称 “', '锡业集团']
['浙江菜鸟供应链管理有限公司', '( 以下 简称 “', '菜鸟供应链']
['浙江菜鸟供应链管理有限公司', '( 以下 简称 “ 菜鸟供应链 ” ) 之 全资 子公司 ” ) 之 全资 子公司', '浙江驿栈网络科技有限公司']
['浙江菜鸟供应链管理有限公司', '( 以下 简称 “ 菜鸟供应链 ” ) 之 全资 子公司 浙江驿栈网络科技有限公司 ( 以下 简称 “ ” ) 之 全资 子公司 浙江驿栈网络科技有限公司 ( 以下 简称 “ ( 以下 简称 “', '浙江驿栈']
['菜鸟供应链', '” ) 之 全资 子公司', '浙江驿栈网络科技有限公司']
['菜鸟供应链', '” ) 之 全资 子公司 浙江驿栈网络科技有限公司 ( 以下 简称 “ ( 以下 简称 “', '浙江驿栈']
['浙江驿栈网络科技有限公司', '( 以下 简称 “', '浙江驿栈']
['宁波梅山保税港区福杉投资有限公司', '( 以下 简称 “', '福杉投资']
['宁波梅山保税港区福杉投资有限公司', '( 以下 简称 “ 福杉投资 ” ) 与 ” ) 与', '圆通速递股份有限公司']
['宁波梅山保税港区福杉投资有限公司', '( 以下 简称 “ 福杉投资 ” ) 与 圆通速递股份有限公司 ( 以下 简称 “ ” ) 与 圆通速递股份有限公司 ( 以下 简称 “ ( 以下 简称 “', '圆通速递']
['宁波梅山保税港区福杉投资有限公司', '( 以下 简称 “ 福杉投资 ” ) 与 圆通速递股份有限公司 ( 以下 简称 “ 圆通速递 ” ) 、 ” ) 与 圆通速递股份有限公司 ( 以下 简称 “ 圆通速递 ” ) 、 ( 以下 简称 “ 圆通速递 ” ) 、 ” ) 、', '宁波圆泽股权投资合伙企业(有限合伙)']
['福杉投资', '” ) 与', '圆通速递股份有限公司']
['福杉投资', '” ) 与 圆通速递股份有限公司 ( 以下 简称 “ ( 以下 简称 “', '圆通速递']
['福杉投资', '” ) 与 圆通速递股份有限公司 ( 以下 简称 “ 圆通速递 ” ) 、 ( 以下 简称 “ 圆通速递 ” ) 、 ” ) 、', '宁波圆泽股权投资合伙企业(有限合伙)']
['福杉投资', '” ) 与 圆通速递股份有限公司 ( 以下 简称 “ 圆通速递 ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “ 圆通速递 ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '圆泽投资']
['圆通速递股份有限公司', '( 以下 简称 “', '圆通速递']
['圆通速递股份有限公司', '( 以下 简称 “ 圆通速递 ” ) 、 ” ) 、', '宁波圆泽股权投资合伙企业(有限合伙)']
['圆通速递股份有限公司', '( 以下 简称 “ 圆通速递 ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '圆泽投资']
['圆通速递股份有限公司', '( 以下 简称 “ 圆通速递 ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 圆泽投资 ” ) 、 ” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 圆泽投资 ” ) 、 ( 以下 简称 “ 圆泽投资 ” ) 、 ” ) 、', '上海中通吉网络技术有限公司']
['圆通速递', '” ) 、', '宁波圆泽股权投资合伙企业(有限合伙)']
['圆通速递', '” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '圆泽投资']
['圆通速递', '” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 圆泽投资 ” ) 、 ( 以下 简称 “ 圆泽投资 ” ) 、 ” ) 、', '上海中通吉网络技术有限公司']
['圆通速递', '” ) 、 宁波圆泽股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 圆泽投资 ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ ( 以下 简称 “ 圆泽投资 ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ ( 以下 简称 “', '中通吉网络']
['宁波圆泽股权投资合伙企业(有限合伙)', '( 以下 简称 “', '圆泽投资']
['宁波圆泽股权投资合伙企业(有限合伙)', '( 以下 简称 “ 圆泽投资 ” ) 、 ” ) 、', '上海中通吉网络技术有限公司']
['宁波圆泽股权投资合伙企业(有限合伙)', '( 以下 简称 “ 圆泽投资 ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ ( 以下 简称 “', '中通吉网络']
['宁波圆泽股权投资合伙企业(有限合伙)', '( 以下 简称 “ 圆泽投资 ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ 中通吉网络 ” ) 、 ” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ 中通吉网络 ” ) 、 ( 以下 简称 “ 中通吉网络 ” ) 、 ” ) 、', '申通投资管理(舟山)有限公司']
['圆泽投资', '” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ 中通吉网络 ” ) 、 ( 以下 简称 “ 中通吉网络 ” ) 、 ” ) 、', '申通投资管理(舟山)有限公司']
['圆泽投资', '” ) 、 上海中通吉网络技术有限公司 ( 以下 简称 “ 中通吉网络 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “ 中通吉网络 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '申通投资']
['上海中通吉网络技术有限公司', '( 以下 简称 “ 中通吉网络 ” ) 、 ” ) 、', '申通投资管理(舟山)有限公司']
['上海中通吉网络技术有限公司', '( 以下 简称 “ 中通吉网络 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '申通投资']
['上海中通吉网络技术有限公司', '( 以下 简称 “ 中通吉网络 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ 申通投资 ” ) 、 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ 申通投资 ” ) 、 ( 以下 简称 “ 申通投资 ” ) 、 ” ) 、', '百世物流科技(中国)有限公司']
['中通吉网络', '” ) 、', '申通投资管理(舟山)有限公司']
['中通吉网络', '” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '申通投资']
['中通吉网络', '” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ 申通投资 ” ) 、 ( 以下 简称 “ 申通投资 ” ) 、 ” ) 、', '百世物流科技(中国)有限公司']
['中通吉网络', '” ) 、 申通投资管理 ( 舟山 ) 有限公司 ( 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '百世物流']
['申通投资管理(舟山)有限公司', '( 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '百世物流']
['申通投资管理(舟山)有限公司', '( 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ 百世物流 ” ) 、 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ 百世物流 ” ) 、 ( 以下 简称 “ 百世物流 ” ) 、 ” ) 、', '上海云锋麒泰投资中心(有限合伙)']
['申通投资', '” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '百世物流']
['申通投资', '” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ 百世物流 ” ) 、 ( 以下 简称 “ 百世物流 ” ) 、 ” ) 、', '上海云锋麒泰投资中心(有限合伙)']
['申通投资', '” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ 百世物流 ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “ 百世物流 ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '云锋投资']
['百世物流科技(中国)有限公司', '( 以下 简称 “', '百世物流']
['百世物流科技(中国)有限公司', '( 以下 简称 “ 百世物流 ” ) 、 ” ) 、', '上海云锋麒泰投资中心(有限合伙)']
['百世物流科技(中国)有限公司', '( 以下 简称 “ 百世物流 ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '云锋投资']
['百世物流科技(中国)有限公司', '( 以下 简称 “ 百世物流 ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ 云锋投资 ” ) 及 ” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ 云锋投资 ” ) 及 ( 以下 简称 “ 云锋投资 ” ) 及 ” ) 及', '浙江菜鸟供应链管理有限公司']
['百世物流', '” ) 、', '上海云锋麒泰投资中心(有限合伙)']
['百世物流', '” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '云锋投资']
['百世物流', '” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ 云锋投资 ” ) 及 ( 以下 简称 “ 云锋投资 ” ) 及 ” ) 及', '浙江菜鸟供应链管理有限公司']
['百世物流', '” ) 、 上海云锋麒泰投资中心 ( 有限合伙 ) ( 以下 简称 “ 云锋投资 ” ) 及 浙江菜鸟供应链管理有限公司 ( 以下 简称 “ ( 以下 简称 “ 云锋投资 ” ) 及 浙江菜鸟供应链管理有限公司 ( 以下 简称 “ ” ) 及 浙江菜鸟供应链管理有限公司 ( 以下 简称 “ ( 以下 简称 “', '菜鸟']
['上海云锋麒泰投资中心(有限合伙)', '( 以下 简称 “', '云锋投资']
['上海云锋麒泰投资中心(有限合伙)', '( 以下 简称 “ 云锋投资 ” ) 及 ” ) 及', '浙江菜鸟供应链管理有限公司']
['上海云锋麒泰投资中心(有限合伙)', '( 以下 简称 “ 云锋投资 ” ) 及 浙江菜鸟供应链管理有限公司 ( 以下 简称 “ ” ) 及 浙江菜鸟供应链管理有限公司 ( 以下 简称 “ ( 以下 简称 “', '菜鸟']
['云锋投资', '” ) 及', '浙江菜鸟供应链管理有限公司']
['云锋投资', '” ) 及 浙江菜鸟供应链管理有限公司 ( 以下 简称 “ ( 以下 简称 “', '菜鸟']
['浙江菜鸟供应链管理有限公司', '( 以下 简称 “', '菜鸟']
['中通吉网络', '” ) 、 宁波梅山保税港区福杉投资有限公司 ( 以下 简称 “ 福杉投资 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ ( 以下 简称 “ 福杉投资 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ （ 以下 简称 “', '申通投资']
['宁波梅山保税港区福杉投资有限公司', '( 以下 简称 “ 福杉投资 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ （ 以下 简称 “', '申通投资']
['宁波梅山保税港区福杉投资有限公司', '( 以下 简称 “ 福杉投资 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ 申通投资 ” ) 、 ” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ 申通投资 ” ) 、 （ 以下 简称 “ 申通投资 ” ) 、 ” ) 、', '百世物流科技(中国)有限公司']
['福杉投资', '” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ （ 以下 简称 “', '申通投资']
['福杉投资', '” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ 申通投资 ” ) 、 （ 以下 简称 “ 申通投资 ” ) 、 ” ) 、', '百世物流科技(中国)有限公司']
['福杉投资', '” ) 、 申通投资管理 ( 舟山 ) 有限公司 （ 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ （ 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '百世物流科技']
['申通投资管理(舟山)有限公司', '（ 以下 简称 “', '申通投资']
['申通投资管理(舟山)有限公司', '（ 以下 简称 “ 申通投资 ” ) 、 ” ) 、', '百世物流科技(中国)有限公司']
['申通投资管理(舟山)有限公司', '（ 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ ( 以下 简称 “', '百世物流科技']
['申通投资管理(舟山)有限公司', '（ 以下 简称 “ 申通投资 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ 百世物流科技 ” ) 及 ” ) 、 百世物流科技 ( 中国 ) 有限公司 ( 以下 简称 “ 百世物流科技 ” ) 及 ( 以下 简称 “ 百世物流科技 ” ) 及 ” ) 及', '上海云锋麒泰投资中心(有限合伙)']
['北京信中利投资股份有限公司', '( 以下 简称 “ 公司 ” ) 拟将 控制 的 合伙 企业 “', '共青城信中利宝信投资合伙企业(有限合伙)']
['共青城信中利宝信投资合伙企业(有限合伙)', '” ( 以下 简称 “', '信中利宝信']
['中驰惠程企业管理有限公司', '” ( 以下 简称 “', '中驰惠程']
['洲际油气股份有限公司', '( 以下 简称 “ 公司 ” ) 与金忠 栲、', '浙江草根网络科技有限公司']
['洲际油气股份有限公司', '( 以下 简称 “ 公司 ” ) 与金忠 栲、 浙江草根网络科技有限公司 ( 以下 简称 “ ( 以下 简称 “', '草根网络']
['浙江草根网络科技有限公司', '( 以下 简称 “', '草根网络']
['高伟达软件股份有限公司', '( 以下 简称 “', '高伟达']
['高伟达软件股份有限公司', '( 以下 简称 “ 高伟达 ” 或 “ 公司 ” ) 拟 与 ” 或 “ 公司 ” ) 拟 与', '浙江蚂蚁小微金融服务集团股份有限公司']
['高伟达', '” 或 “ 公司 ” ) 拟 与', '浙江蚂蚁小微金融服务集团股份有限公司']
['高伟达', '” 或 “ 公司 ” ) 拟 与 浙江蚂蚁小微金融服务集团股份有限公司 ( 以下 简称 “ ( 以下 简称 “', '蚂蚁金服']
['浙江蚂蚁小微金融服务集团股份有限公司', '( 以下 简称 “', '蚂蚁金服']
['浙江蚂蚁小微金融服务集团股份有限公司', '( 以下 简称 “ 蚂蚁金服 ” ) 全资 子公司 ” ) 全资 子公司', '上海云鑫创业投资有限公司']
['浙江蚂蚁小微金融服务集团股份有限公司', '( 以下 简称 “ 蚂蚁金服 ” ) 全资 子公司 上海云鑫创业投资有限公司 ( 以下 简称 “ ” ) 全资 子公司 上海云鑫创业投资有限公司 ( 以下 简称 “ ( 以下 简称 “', '云鑫投资']
